MATRICULA
10308
8178
7857
8055
8340
8172
2196
9679
10252
10489
4571
11198
0
6520
11797
14040
11738
13359
12189
12005
12244
12123
11210
12220
12425
14692
12587
8111
12589
21782
15213
14638
15770
20537
15029
23068
15954
15756
16963
19848
16043
8721
9101
9347
9615
9850
10028
10586
10310
10366
10497
10421
10474
10483
12656
12667
5499
12720
12803
12832
13136
13190
13481
13435
13600
13620
13702
13779
13765
14832
14161
4121
8527
9777
11167
10711
10846
10982
11141
12494
12136

10229
10515
10278
10670
10467
10642
10730
10707
10921
10887
11027
10905
10961
10975
11332
11121
11386
11518
11532
11496
21105




21583

14982
15256
15363

24111
22079
20042



22631
24384








22920


11542
11400
11685
11775
12439
13214
13052
14544
14208
14315
15846
15868
16154
16193
16211
16467
16414
16421
16570
16590
17116
18282
18481
19210
19512
11570
11652
12404
11851
12411
11867
11948
12122
12032
12588
12405
12960
14047
12980
14652
15445
20529
21077
21650
21387
14551
14664
14606
14485
14634
14717
14829
14903
14926
14904
7263
14499
22216
15174
14663
15071
15233
14519
15292
15599
22210
15228
15491
0
8888
15321




14441
14916
14905
15301
14953
14594
14618
15075
14807
15441
15449
14965
20530
90150
990610
90405
970512
201102
130720
990418
970801
980418
161103
120317
90817
201103
30140
1032
991204
30133
30917
80920
1113
990521
11113
190803
990109
170
40622
190403
21001
910
120109
110801
70730
90919
130803
120905
50728
140207
70109

50622
50617
1221
20904
111240
150202
80417
980414
20531
171202
120515
31218
41111
110131
20316

991103
100218
60605
60219
100802
61102
80632
80314
90930
981115
40116
81202
101217
980910
150906
1101
120624
30837
140603
40619
51019
50211
30308
150723
20528
51025
70815
11113
70808
150329
80717
21018
30608
141219
110328
130816
990119
40108
21106
70611
90820
50311
534
30809
50714
120915
100625
20917
110418
110220
50624
90606
990935
81019
30613
170301
90163
61011
50110
111016
1850
981104
90511
40903
110123
150114
50408
90516
90216
51109
50521
90141
70411
50315
91218
90609
90926
20505
180802
191202
121027
50217
141108
100613
160804
90412
120923
23013
18110
5858
21134
22033
21101
16142
21023
22556
16539
22791
4909
5197
21027
14863
2839
5165
19420
20663
1544
1657
1621
2175
2043
2014
1947
2502
2432
2720
18507
6426
6754
10776
13582
18732
21903
11885
5873
12540
12393
12834
14244
24395
16304
12926
15002
3161
13727
13853
4390
4469
11654
4777
4911
4890
12870
2501
22950
13890
20040
19827
23965
15405
23736
18139
9844
14334
15040
15471
20542
18484
22865
19809
24389
18799
20785
22587
21954


23641
18396
21762
14714
22694
19629
24093
23854

23912
14698
998
1514
1370
13126
499
278
276
575
4544
7618
7619
10412
12094
13965
16372
16591
23399

991225
30803
1026
0
11121
10813

30821
40916
160606
50101
70209
130712
140704
704
50219
70909
90422
911101
81009
150713
91004
920607
0
990327
114

1109
316
0
91113
16988
18325
20280
19489
22281
21533
23114

18856
16875
22086
22987
23499
6426
17106
18931
18253
20321
18791
21170
20804
17620
23706
17577
18916
23254
19608

17612
22076
19548
24225
21109
20845
16249
20237

18567
22276
20504
16382

23759
22489
16833
15605
16934
17898
17162
17856
18924
22106
18580
21355
18589
17978
22874
19034
22468
21556
17042
16330
21155
23590
17674
17538
22384
16138
18959
21129
16693
19431
22475
17095
18306
16993
16996
17195
19400
20001
24096
19995
20222
20181
17947
23634
16238
16227
18205
18024
20372
19499
17576
22286
21714
16478
21745

16439
18379
6197
18466

17711
19534
19013
19404
20336
21347
24196
18675
18111
16571
18062

16708

20004
17804
23818
16941
19337
19170
22434
16184
17852
18184
17211
18747
19316
20364
19334
21034
18395
20471
19785
17541
21318
17738
21065
22948
22383
18491
24247
20117
17047
18416
23618
21841
17971
21810
20235
18514
18173
20967
16507
22531
19326
17253
19576
18888
20695
23545
19109
19160
20677
19861
16476
23436
24218

16899
18052
21692
23897
20202
20385
17482
17912
18946
18203
20366
20374
19256
20325
18204
18529
17605
18360
19686
19523
18527
20303
21001

22412

23280
24287
19959

21887
111110
130806
130502
111208
110211
181105
101229
120412
180903






24184
24261









24312
24208
24339




2760
15279
3087
22707
5743
5840
22971
3442
3869
5891
3938
4091
22089
4089
4076
4159
4134
3993
22955
4577
23131
4614
4661
4820
23517
20236
23500
3876
5621
2626
4908
5038
5879
4961
5939
5089
5100
17641
5184
5246
5385
5347
5826
5527
5732
6168
5975
6342
6214
6081
6234
6194
6211
6334
8912
23783
9192
9432
9437
9380
9766
9665
9559
9782
9943
9883
10190
10041
10020
11436
20968


15723

16045
6832
8289
8522
9028
8899
8921
9324
9672
10129
10123
11379
4901
6177
5915
6738
9821
10759
10722
10851
10946

11740
11126
11325687
12111
11300097
13387
10000000
14413
6514
10444
6541
6594
6670
7666
6686
6689
7011
6707
6976
7202
6997
7355
7214
7505
7050
7371
7329
7326
7440
7338
7763
7872
7786
7794
7899
7573
7994
7834
8245
8452
7835
8122
7932
8075
8150
8398
8328
8438
8437
8592
8889
8749
1413
9497
9426
3500
15037
10528
3274
11552
11832
11595
12109
12131
12291
12065
12176
12422
12098
12057
12432
12338
12482
12449
12472
12475
12743
13812
13881
20906
16188
22537
22589
15758
8735
8771
8968
8958
9087
9059
9148
9288
9268
9371
9882
9790
9600
10095
10152
10211
10351
10307
10410
10365
10414
10570
12792
12795
12858
12915
13142
12970
13041
13237
13192
13209
13189
13281
13180
13545
13464
13595
13952
13586
13653
11566
14137
14427
4073
9258
8746
10740
11275
11278
11344
10000000

10245
10220
10298
10521
10343
10427
11284
10620
10859
10797
10741
22144
10924
11269
10882
11387
10979
11184
11450
11503
11547
11586
11574
21800
17517








13164
23348

11791
21083
21640



14477
7149

12212
12780




18156
23444


10802
12847
13267
13787
14005
14785
14431
16347
16576
16851
16639
16715
16802
16819
16856
16887
22236
17584
17699
18408
18565
18559
19435
11665
11749
12000
15558
12266
12348
12675
12267
12794
13206
13027
13612
14336
10000000
13629
14409
20055
20176
18558
21564
22017
22061
14325
14377
14586
14511
14877
14517
14883
14458
14838
15072
14258
14855
11317
15305
15508
15565
15678
16340
15713

14557
14674
15123
15673
15176
14996
15034
15234
15339
15232
15130
15140
110701
199
991105
1205
0
120403
130519
970611
980914
90513
980617
161203
200602
130716
11111
20809
990537
981217
30145
30231
40902
70613
981213
80804

710
180202
111
81024
50913
31014
70529
180508

60719
20204
90806
101231
121016
980505
70315
30610
980606
31010
991206
111105
50808
70320
90520
60501
50205
131211
150716
980916
11007
121
100206
110606
100611
10614
60704
80504
90815
190105
110525
20353
80334
30847
181004
991124
30258
30739
60502
140219
140921
107
141204
323
990644
980901
80909
81228

160504
91018
160709
40404
990438
980915
1443
21127
90406
31011
130414
120327
140
140215

70715
990619
401
31204
100629
90307
990731
133
90154
21032
110224
10916
120926
991119
50912

100536
140409
31005
80512
100908
90526
161006
90326
10323
505
50113
160803
990936
80625
121026
140913
80204
90821
70303
150714
30164
150307
101120
90715
81028
110130
71209

70517
91204
100311
110329
50818
980817
161105
80605
170305
5719
18224
18683
3066
18536
14439
21007
20831
24069
22204
17615
24032
19537
23041
21999
22222
23172
23392
1917
1813
1871
2054
2156
6556
10272
10920
13385
20178
11055
16022
11941
12461
12562
12497
12827
13958
13399
13403
2447
13439
13493
2421
3173
3170
13908
13906
14108
4254
21679
4422
4404
1624
11657
4930
20848
18968
20401
20362
22860
23055
20510
7054
8799
15501
19751
14474
17532
24231
15702
16120
22272
15918
19318
16063
18805
23648
21864
23338
23547
1505
19703
19897
20458
14613
13421
1082
7729
14659
15328
8405
8828
270
441
495
6019
12819
13302
15120
12412
18601
20196
19186
15788
23139
10711
20307
21211
40506
80419
70509
90818
60602

90212
101003
140711
0
0
0
827
10101
99999999
0
991137
18398
16770
21601


17781
16118



16656
20390
17281
19812
19926
20662
20448
22009
18255
17217
19950
17024
17777
17302
20475
22682
20577
18669
19643
19371
23942
17506
19739
17607
16877
21784
22606
19270
18444
23054
19944
16434
17771
20560
20522
24189
18575
20729
22963
23889

24139
16444
17469
23206
16913
16522
16824
22050
19075
22409
24105
24018
17562
16239
21924
19731
23217
20249
16803
17006
20630
23379
18541
18413
21422
17927

20999
16878
22315
18494
16925
6849
19905
18443
23873
18155

20697
16772
17088
21194
22221
23477
23791
22027
16032
17662
17691
19319
17525
18196
22191
19982
18093
20927
20870
21384
18331
16602
17023
21982
22463
16358
22588
23571
17819
23103
18824
21657
19070
21017
20157
23492
24323
20020
17745
17223
19697
18278
19066
20083
23712
17934
20902
16949
23631
18501
18312
8124
23383
23892
21226
18725
19146
20936
16910
17958
22913
16850
21726
21376
23000
18207
18316
23047
22190
20784
17616
22241
17208
17492
22562
20357
17473
17431
17443
18905
20063
20714
20618
23963
23504
17117
20894
22070
18531



23331
16232
16260
23398
23862

121229
201106
110921
140416
120333
151213
120501
161002
140304
121028
180103
160604
130309
180703
150803
140801
120813


24122
24400
24381

24421
24453




24217


24474


24357



24490




24266



24418


5877
2945
3037
3360
3631
3508
3499
3633
3578
3707
3868
2855
4954
17439
4144
4179
5898
4316
5856
3076
5945
4443
4592
4793
23773
4862
2367
24138
4128
5160
5266
5144
5613
5817
5718
5340
4293
5546
5532
5543
5573
5537
5529
6387
5980
6008
6275
6024
6060
8701
6152
6735
6350
6289
6313
6354
8459
22100
8764
8901
9237
9282
9287
9643
9593
21741
9951
9970
9714
9818
9888
9879
10061
10247
10127
19403
16051
22880
15867
15908
19208
5669
22906
16278
21267
6349
7815
7542
8254
8553

8712
9233
10118
9968
9535
10291
10750
10873
11483
11307
5558
5610
13441
7268
8301
9311
10900
10447
10385
10811
11205

11333
13854
13780
11977
12250
12949
12975
13931
14051
6611
7170
6734
6605
6636
6789
6831
6864
6926
7037
7018
6962
7189
7447
7472
7261
7296
7272
7155
7120
7397
7498
7416
7734
7531
7687
7593
8334
7942
7991
8070
7744
7578
8025
8096
8053
7902
7925
8564
8074
7999
8231
8179
8282
9417
4189
5099
7561
6645
11199
7783
4351
11819
11811
12323
12124
11912
5626
12159
12249
12341
12774
12609
10332
10636
10585
20609
14636
14702
15312
15461
15439
17825
17430
15931
8773
8875
8881
8947
9015
9540
9239
9746
9456
9610
9382
10189
10057
10055
10210
10077
10388
10433
10398
10540
12727
12632
12679
12739
12738
12811
12830
13021
13317
13091
13108
13153
13306
13793
13444
13621
13803
13161
12883
13707
13826
13896
9967
13417
14217
22696
9826
9956
10381
11129
11780
11342
11417
11806
11850
10000000
0
17697
10144
10591
10556
10756
10459
10581
10731
10569
11045
10819
10725
10823
10908
11142
11274
11304
11195
11193
11003
11499
11432
11464







15628


15242

15907
21779

12952







11493
11585
11682
12474
12643
13310
14612
14166
14254
14437
14631
14723
14966
15194
15797
16025
15847
16053
16137
16237
16267
16488
16519
16842
16923
17688
19977
11639
11724
11782
11833
12326
11899
12139
13453
12507
13060
13465
13322
20111
20114
21442
21980
22041
14355
14179
14536
12317
14293
14163
14345
14487
14846
14986
14918
14624
15238
0
15163
14608
0
15490
15870

23123



14685
14614
14651
14648
15484
15384
14915
15342
15373
15547
15092
15250
15107
14788
80404
950601
125
991249
140314
90723
120204
40707
990110
121117
200804
11122
20111
20922
30334
10110
20432

30740
990737
990738
10330
100919
30143
521
70902
40908
160106
70221
111212
170101
50908
110127
130314
130207
50313
20421
170406
40503
121212
90601
60612
991227
1119
101114
70914
101230
50505
30215
50819
30114
990621
991233

101211
101006
110726
181
30736
10821
120326
120710
181202
51023
31229
90401
50719
100320
31104
60813
91106
744
30175
210302
150808
930
150320
90902
50620
11104
10324
990853
101025
21028
21008
1123
10415
10704
130511
40201
203
990923
990611
70732
81022
100106
121001
70112
111011
30513
110201
50306
100512
40713
980515
926
10103
40501
991007
21009
150109
990739

31206
40304
170609
30824
20506
191006
121109
150616
21205
91221
10113
90325

130405
80602
110609
21031
50603
10221
50402
51202
81102
80904
10115
100204
100909
80329
31009
31101
70308
141228
60312
991229
91029
50204
60102
130104
20418
201202
51101
980909
41117
91028
20509

22337
21153
23881
23951
5823
23994
5390
23931
11479
22903
22064
17658
19798
22332
24317
19503
21776
2249
2147
22476
2621
10987
10959
15258
13720
22923
12150
12900
5556
13094
12998
2433
2564
13601
13598
13747
3584
4292
14019
14252
4358
4305
4341
4448
2338
4456
19741
4694
2811
11744
5811
21488
21527
24004
23829
13875
20947
22022
19339
19174
21787
16658
17869
9125
9884
9860
15334
15916
24211
18878
21125
22274
21786
18867
15501
21964
18016
24168
21118
15968
15717
23431
16049
20745
22978
18473
23371


20152
20934
19265
23612
14983

13503
14503
1598
1508
1648
1562
15083
5644
6023
407
747
19627
7307
13966
15749
22754
16598
16704
23334
20597
607
30325
21227
30820
40604
41013
990207
40202
111017
70822
71003
100706
201104

160603
190104
140900
21869
127
150818
0
0
804
110121
830521
192
0
151101
171015
100702

17347
17896
16556
21778
17894



23950
18143
17276
21404
21420
19882
21249
19723
19483
21535
20384
21229
16541
20255
20190
18352
19877
16992
19140
23671
17050
17333
17354
23075
23564
17805
20016
18933
17504
16889
17205
23948
21978
19007
17985
22927
20078
16999
17381
18072

21131
22080
19227
21839
20749
16990
17850
23308
22981
19393
23162
17753
17487
22381
22896
23247
22907
24022
18853
16703
15940
16174
16680
19359
24114
22671

21206
22320
20692
22624
22552
16530
22985
19588
19259
19704
22711
21959
18665
22007
21517
20477
19662
18543
17602
16634
22441
21516
21117
18004
18302

23376
21785
19425
24209
18767
18195
20985

10698
19052
17687
17177
23014

19479
19940
23438
19678
17194
17600
17836
18417
21234
17461
18487
16699
22881
20751
16221
16381
21603
17990
19069
20060
20822
23446
19874
18887
20538
22218
23214
21164
20755
22196
21591
20929
24077
24202
24070
24089
22679
24021
23705
20203
16558
19024
18973
18479
17045
17723
16411
20474
18365
18642
18404
20089
18996
19682
17831
21398
19876
18591
23460
17552
17889
20587
23568

23908
19158
21775
18197
21969
19114
18605
19366
21746
20955
23975
19500
21898
17993
21515
18813
19042
22319
21375
17134
24129
17730
18814
19280
22149
18686
23406
20823
23883

24407
120908
110336
110303

111007
120103
130216
121215
121025
111103
141216
24468
24332






24271












24335
24442






24484


24476

24374




24241

3223
3357
2159
23036
3895
3890
4155
4149
5814
5897
4339
18762
4474
4739
4690
5910
23542
4807
23794
4828
4920
4949
5055
5221
5103
23925
5094
5131
5143
5136
5152
5434
5324
5342
5786
5281
4899
5764
5731
5696
6002
5970
6181
6326
6077
6126
6236
6278
6113
6205
6320
8531
8869
9163
9445
9639
9449
9379
9661
9686
10110
10007
10173
22021
8888
18945
22917
5063

22604
6844
9475
8789
8738
9439
9895
10559
10693
10783
11091
11189
21453
13426
5820
5717
6413
8305
13554
9609
11283

11336
5749
12935
12222
13376
13932
14831
15220
6436
6420
6407
6431
6742
6518
6606
6632
6618
6653
6782
6778
6849
6803
7100
7245
7035
7249
7412
7414
7167
7434
7483
7439
7426
7990
7757
7534
11999
7947
7592
7653
7927
7659
7655
7614
7764
8010
7989
7707
8193
7778
7891
8030
7816
7860
8027
7972
8456
7850
18681
8218
8374
8259
8661
9151
9646
9806
10514
10003
10492
5933
10925
10762
8428
12086
5137
11449
11534
18560
11785
12052
12178
11916
13855
12254
12093
12126
12451
12638
12567
12521
12602
12566
12575
10001882
13809
14174
14232
14647
4722
14302
22765
15541
8483
8534
8577
8605
8691
8723
9177
9186
9181
9472
9422
9552
9897
9927
10080
10182
10289
10274
12841
12934
12914
13185
13255
13064
13171
13130
13443
13476
13524
13475
13562
13574
13603
13604
13837
14066
14141
3518
9591
10431
10702
11130
11122
11864
12354
14773
15858
10419
10143
11118
10448
10609
10626
10692
10726
10769
11119
10870
11228
10956
11303
11383
11422
11431
11519
11513
11561
11567


11910

13559
18787

12297
12412




11556
11687
14007
14310
15435
15689
16378
16359
18388
19060
20080
11890
12288
12144
12257
12672
12944
12979
13197
14196
15195
10000000
14981
15127
20180
20719
21989
21287
21947
21626
22097
14261
14321
14393
14288
14246
14239
14792
14545
14553
14741
14266
15960
14412
14875
15126
15237
15651
22164
22322
15548
14338
14438
15093
14971
14756
14886
15253
15153
15464
14534
15251
15407
15370
15023
15148
15475
50522

41206
100508
131202
991208
51005
81222
100112
101214
190604

233
10804
50535
80336
30324
109
31220
81002
91205
20339
100532
326
40217
90161
61117
50807
130613
81227
100303

40807
80401
146
10107
20326
60709
80711
90912
31025
110318
50422
990713
20801
211
243
30750
980410
150712
30709
50105
90816
120316
141232
191101
80806
41009
81029
80908
150905

80320
10701
871
101226
30512
50901

30236
40818
991149
139
120506
981210
990912
101106
100715
50214
120110
110428
10702
990710
990928
30926
91025
10915
11220
20515
40714
30602
101023
51001
90320
110208
30120
40907
50413
60807
90213
90202
110112

110924
503
50531
50607
100811
40204
90813
90236
120811
70716
61004
30519
90928
110940
110905
1219
20527
120805
51201
16882
24005
18750
20566
23239
19429
22142
20892
23744
21655
18193
14100
22608
19214
20480
17061
1854
14837
1987
1876
2044
2098
1943
2083
2409
2586
2632
2711
7809
11015
11322
11263
12312
21622
9550
12496
12824
22143
5063
20880
23183
12995
13000
13664
13454
13644
13535
13520
13845
13992
14096
4301
4345
7923
4599
1623
20436
2545
4759
22046
14632
21718
15906
20041
23248
6871
20569
19480
21397
19706
15977
18206
15966
16548
19202
15943
15716
21485
15949
3802
23624
20155
18883
15568
16964
19328
1198
1537
5705
6429
21514
14779
15219
23400
13109
12343
13205
13260
442
529
832
23731
3288
4543
13483
15132
15947
16329
16628
17685
22356
990542
990545
907
20405
30738
20403
30408
200903
200102
60628
50621
110933
91016
40315
170604
20348

40416
90808
100605
140404
930404
0
0
921105
170105
16657
18049
20638
16853
18777
17269
16900
23763

21403
22851
18891
17275
23216
18467
18198
21904
20866
21073
18869
19236
16327
19803
17152
22767
21680
20355
18566
23515
17543

17619
23729
21304
23171
17176
18739
21502
19050
20640
18915
21557
18438
22798
16989
21185
9259
19776
20670
22243

20461
20019
17358
17526
20567
23092
24527
22793
19904
19230
20335
21715
18847
22686
16355
16955
17096
21654
20452
21174
17167
22413
18339
24058
23482
20043
24198
19836
20228
22715
16974
18882
21582
21236
16534
18734
23741
18802
18496

19025
20873
20913
20718
21828
20065
16129
16787
17534
16806
18904
20454
17197
17068
19858
17485
20356
21051
23011
23749
19941
23342
24392
16760
16743
17290
23716
22168
21530
23051
20842
19539
19321
22479
19507

18868
20646
19780
23567
16497
21441
19303
17597
19609
19668
22312
23116
17910
21685
18875
21127
10418
17109
19869
19368
22728
21738
20921
21674
23144
19887
17100
19898
20508
22999
20856
17581
20288
21289
22780
23596
18615
21044
17537
23588
22749
21961
23962
18556
18190
17450
17185
17835
19546
22125
22306
15991



22674
22601
23745

18581

130212
150324
141223
170211
151005
120107

120307
120215
120611





24399


24291


24449
24244
24416







24333

24518


2728
3025
2766
22431
5654
3055
3214
5768
3208
22908
3738
3626
3611
3748
4075
4136
4176
4308
5783
4274
4275
5429
4321
4550
4520
4625
23549
4048
4757
23620
4830
4847
4903
4928
5903
5107
23834
5120
6474
3100
5153
5226
5370
5479
24154
5382
5378
5525
5502
5893
5635
5593
6027
5999
6124
6156
6186
6104
6324
6160
6250
6219
6272
7873
6463
6383
8541
8524
22516
8996
9086
9049
9170
9277
9447
9331
9443
9717
9530
9839
9651
9966
9670
9939
10451
10147
5011
6052




8194

14567
7093
8191
8935
8257
8449
21062
8673
9091
10117
9211
9621
9582
9805
10219
9998
10043
10099
10206
10294
10426
4340
5273
10200
10014
10387
11901
11246
13825
11089
11096
13788
11376
11692
12199
11998
12759
12962
10984
15025
14830
14994
6478
6631
6602
6451
6697
6845
6654
6784
6858
6850
7081
6952
6877
6847
6819
7024
7148
7224
6969
7344
7238
7419
7365
7336
7230
7173
7496
7264
7557
7550
24267
7497
7642
7604
8202
8294
7869
7768
7926
8230
8249
8646
8327
9399
5011
8532
9425
9578
9719
9952
10788
6190
21021
13321
11771
12214
11000191
11956
11983
12026
12261
12242
12310
12400
12235
12366
12330
12527
12384
12387
12477
12491
12485
12614
10002282
11005
13810
14951
16388
14882
23115
22521
0
14811
15466
13138
13871
13900
14810
17808
15533
16161
18061
8417
8424
8529
8567
8557
8960
8878
9026
9219
9198
9345
9809
10064
9863
9847
10698
10199
10109
10393
10949
12692
12861
12930
13128
12985
13082
13121
13143
13208
13305
13083
13374
13391
13442
13484
13500
13630
13659
0
6381
13889
14017
14162
14131
10382
11043
11277
11279
11343
13282
12877
10000000
10254
10150
10499
10634
10622
10503
10895
10694
10866
10015781
10861
11182
11025
11425
11289
11108
11340
11521
11541





22972



21851


18886





21953



11892
12184
12116
13695
13882
13739
14184
14531
14225
16295
16332
16606
16653
18515
18523
19192
19200
19094
19281
19693
11502
19997
11587
11602
11728
11747
11894
12280
12334
12207
12416
12831
13843
14265
10000000
10000000
14383
20230
20433
20105
21096
21385
21669
14274
14277
11834
14590
14407
14816
14735
6643
15395
11803
14623
15018
15294
16013
15458
22348
15514
15920
15383
15398
15031


14440
14865
14587
14943
15142
14532
15359
15669
14909
15224
15470
15520
15694
15516
15950
81117
980803
100624
100928
991135
970902
100407
950604
90410
100709
121208
990337
990449
190401
991213
190704

991009
10908
21114
30106
30752
30915
41001
20414
90535
90208
200806
121217
71218
61012
10621
81014
130812
111014
70219
81032
120303
990701
110821
21220
80428
91010
119
21030
990446
110424
71205
120212
11203
50525
20313
181206
30319
140205
70811
150725
111215
10814
70414
20805
981009
232
80613
30906
990424
10902
201107

990305
30537
90120
200703
70104
40924
71116
10606
30261
10713
110407
180805
162
990823
140920
81206
90726
60204
130507
61131
111227
130312
150111
20928
148
195
110815
80208
70719

1226
217
41002
111214
40107
20832
90227
40914
418
990516
90915
71110
120509
825
120712
30924
30732
61113
50503
100705
20707
131107
81013
227
990317
70728
70523
990708
41104
30625
990347
10201
100905

141004
130923
70212
51013
80427
111236
90203
931
150311
31001
80205
201205
31029
80210
120111

90404
903
130417
110503
140228
71006
140226
30528
541
151106
30734
80303
110618
110412
200808
90904
70301
70316
19040
22444
21696
19233
21512
18612

23271
23168
23489
19794
19344
8371
19304
18292
24362
1862
22260
1918
2318
1877
2047
2174
2489
2540
22224
2679
13721
9921
11208
23526
24097
12169
11000108
12624
14498
13341
23421
17883
23639
13210
13573
13719
3196
3132
13711
13757
13851
13833
13912
6454
11698
4439
4676
4751
4752
13038
11764
20162
17448
21614
15612
20783
6951
23156
16290
20220
19779
18150
22054
22802
15948
15845
15840
18749
16002
15690
22722
18294
21642
19335
21706
18754
18763
22551
19652
1433
2057
17296
8186
22323
23669
4327
4427
4934
13204
13365
14206
18585
87
701


18873
12457
13168
13251
15864
15183
15946

18008
23967
16721
0
0
608
30417
229
0
415
10309
20208
20410
30523
150318
150807
40319
41123
990351
41208
61120
171002
0
900402
20116
0
120616
990932
830518
990517
160501
0
80104
1027
90245
0
910707
0
110524
0
980908
150815
990313
0
170407

141014
180908
15854
16584
17115
21792
17693
16536
9487


21681
17501
22658
18096
22876
18810
21015
22567
18200
19565
22126
20057
20657
18368
